run_id,avg_speed_kmh_stage1,avg_speed_kmh_stage2,avg_speed_kmh_stage3,avg_speed_kmh_stage4,median_position_stage1,median_position_stage2,median_position_stage3,median_position_stage4,rid,track_id,distance_id,course_type,track_condition,race_type,win,position_at_finish
BEL_2019-06-09_8_413,65.01716984724497,71.64980497597308,73.7396890744146,68.35700779635849,9.0,9.0,9.0,9.0,BEL_2019-06-09_8,BEL,800,T,FM ,ALW,0,2
BEL_2019-06-09_9_2023,66.02476088809074,79.0409827793318,74.5035496280051,65.49064235282987,1.0,1.0,1.0,1.0,BEL_2019-06-09_9,BEL,600,I,FM ,AOC,0,4
BEL_2019-06-09_9_3032,69.36563293902233,77.27595884877788,73.17869802794242,64.02082087733007,2.0,2.0,2.0,2.0,BEL_2019-06-09_9,BEL,600,I,FM ,AOC,0,3
BEL_2019-06-09_9_3060,69.89142646033025,77.27985464421016,74.55906528199147,63.01515235842726,3.0,3.0,3.0,3.0,BEL_2019-06-09_9,BEL,600,I,FM ,AOC,0,2
BEL_2019-06-09_9_3358,71.32453352060061,76.97431757777471,73.24091417406989,63.8511026680311,4.0,4.0,4.0,4.0,BEL_2019-06-09_9,BEL,600,I,FM ,AOC,1,1
BEL_2019-06-09_9_3359,70.86409808018796,77.5560734711923,73.3345900702402,61.99890238797028,5.0,5.0,5.0,5.0,BEL_2019-06-09_9,BEL,600,I,FM ,AOC,0,5
BEL_2019-06-09_9_863,66.13118601032885,79.31417983761807,71.92255706087437,60.27146979230117,6.0,6.0,6.0,6.0,BEL_2019-06-09_9,BEL,600,I,FM ,AOC,0,6
BEL_2019-06-12_1_1052,66.67689680891125,70.47529758158784,66.33505481691965,52.080002475273844,1.0,1.0,1.0,1.0,BEL_2019-06-12_1,BEL,850,D,FT ,MCL,0,2
BEL_2019-06-12_1_2076,66.25439933833327,70.84122504381706,67.6794174375959,57.10073023922847,2.0,2.0,2.0,2.0,BEL_2019-06-12_1,BEL,850,D,FT ,MCL,1,1
BEL_2019-06-12_1_2877,66.46549485172422,70.80507606752664,65.33034903620823,52.54638527709558,3.0,3.0,3.0,3.0,BEL_2019-06-12_1,BEL,850,D,FT ,MCL,0,4
BEL_2019-06-12_1_3361,66.02453691469428,70.3065695457904,65.45952582662072,57.94206856374409,4.0,4.0,4.0,4.0,BEL_2019-06-12_1,BEL,850,D,FT ,MCL,0,3
BEL_2019-06-12_1_3362,66.59831618580485,70.64256797784078,60.42410656976715,45.87786016958603,5.0,5.0,5.0,5.0,BEL_2019-06-12_1,BEL,850,D,FT ,MCL,0,5
BEL_2019-06-12_2_1026,68.64758987439167,73.72776999699022,68.06981352239438,60.4380658691921,1.0,1.0,1.0,1.0,BEL_2019-06-12_2,BEL,650,D,FT ,CLM,1,1
BEL_2019-06-12_2_15,67.29809215039491,73.19836953967686,65.92471659360503,58.61976626962593,2.0,2.0,2.0,2.0,BEL_2019-06-12_2,BEL,650,D,FT ,CLM,0,4
BEL_2019-06-12_2_217,67.9329203008415,73.43250204986069,67.49938846243325,60.89826236076898,3.0,3.0,3.0,3.0,BEL_2019-06-12_2,BEL,650,D,FT ,CLM,0,2
BEL_2019-06-12_2_572,67.4478706604059,71.4430837065091,66.07046057877949,57.85093318552273,4.0,4.0,4.0,4.0,BEL_2019-06-12_2,BEL,650,D,FT ,CLM,0,5
BEL_2019-06-12_2_833,68.21377493315478,74.29956444248506,67.41888429467237,54.44980415843415,5.0,5.0,5.0,5.0,BEL_2019-06-12_2,BEL,650,D,FT ,CLM,0,3
BEL_2019-06-12_4_3109,65.47092260815407,72.56524113547977,72.31790754904176,66.84063397359209,1.0,1.0,1.0,1.0,BEL_2019-06-12_4,BEL,850,I,FM ,CLM,0,2
BEL_2019-06-12_4_3365,66.82817502954873,72.10505575667369,73.24113068123411,65.65406247958937,2.0,2.0,2.0,2.0,BEL_2019-06-12_4,BEL,850,I,FM ,CLM,1,1
BEL_2019-06-12_4_3366,66.57409498667512,72.59170190087109,71.2708151934254,64.56527670622663,3.0,3.0,3.0,3.0,BEL_2019-06-12_4,BEL,850,I,FM ,CLM,0,4
BEL_2019-06-12_4_560,65.49932517266463,72.31277921060392,72.8850095324075,65.7196772364625,4.0,4.0,4.0,4.0,BEL_2019-06-12_4,BEL,850,I,FM ,CLM,0,3
BEL_2019-06-12_4_868,69.25712081899633,72.55288738215592,69.11780737009413,58.309838937877025,5.0,5.0,5.0,5.0,BEL_2019-06-12_4,BEL,850,I,FM ,CLM,0,5
BEL_2019-06-12_5_1036,67.28562591540455,71.35850261178953,65.09598212238916,56.77409964148115,1.0,1.0,1.0,1.0,BEL_2019-06-12_5,BEL,850,D,FT ,CLM,1,1
BEL_2019-06-12_5_172,66.710006048632,70.26730903890143,62.878638569987366,53.428797791027506,2.0,2.0,2.0,2.0,BEL_2019-06-12_5,BEL,850,D,FT ,CLM,0,6
BEL_2019-06-12_5_197,66.63518867135424,71.90012679859936,64.20990098824902,56.01267235738601,3.0,3.0,3.0,3.0,BEL_2019-06-12_5,BEL,850,D,FT ,CLM,0,3
BEL_2019-06-12_5_237,63.757272647836,70.7499816776244,66.54994206272495,58.0423927716888,4.0,4.0,4.0,4.0,BEL_2019-06-12_5,BEL,850,D,FT ,CLM,0,2
BEL_2019-06-12_5_3367,66.72726039136577,70.29826536907983,63.9982446940423,54.01057122764374,5.0,5.0,5.0,5.0,BEL_2019-06-12_5,BEL,850,D,FT ,CLM,0,5
BEL_2019-06-12_5_975,67.80470591911666,70.7291886079007,63.87488063767585,54.25137196220187,6.0,6.0,6.0,6.0,BEL_2019-06-12_5,BEL,850,D,FT ,CLM,0,4
BEL_2019-06-12_5_993,67.31796916593194,68.74644776528164,59.92242131984002,52.808732658128854,7.0,7.0,7.0,7.0,BEL_2019-06-12_5,BEL,850,D,FT ,CLM,0,7
BEL_2019-06-12_6_109,69.72133111975218,72.81441234231129,69.28142997670375,64.32252118963558,1.0,1.0,1.0,1.0,BEL_2019-06-12_6,BEL,700,T,FM ,MCL,0,4
BEL_2019-06-12_6_1305,68.5334471563833,73.58307532493531,67.34821068687054,64.28731772793464,2.0,2.0,2.0,2.0,BEL_2019-06-12_6,BEL,700,T,FM ,MCL,0,6
BEL_2019-06-12_6_17,68.8955465014664,73.07996406492626,65.95962254543,58.28729496148112,3.0,3.0,3.0,3.0,BEL_2019-06-12_6,BEL,700,T,FM ,MCL,0,9
BEL_2019-06-12_6_2274,69.37060755994365,73.08811982364351,69.78381820016192,63.25228102948761,4.0,4.0,4.0,4.0,BEL_2019-06-12_6,BEL,700,T,FM ,MCL,0,2
BEL_2019-06-12_6_2924,71.18227108863921,72.37125537022791,68.13900896830779,60.52296916128631,5.0,5.0,5.0,5.0,BEL_2019-06-12_6,BEL,700,T,FM ,MCL,0,5
BEL_2019-06-12_6_306,69.30546678590062,73.07852282951046,68.46084749492422,63.8072391582338,6.0,6.0,6.0,6.0,BEL_2019-06-12_6,BEL,700,T,FM ,MCL,0,3
BEL_2019-06-12_6_3368,69.5535941080487,73.40330582292935,69.55225418765417,62.86521318820613,7.0,7.0,7.0,7.0,BEL_2019-06-12_6,BEL,700,T,FM ,MCL,1,1
BEL_2019-06-12_6_469,71.49217006312597,72.34809647911196,66.23129499464531,55.47397369229039,8.0,8.0,8.0,8.0,BEL_2019-06-12_6,BEL,700,T,FM ,MCL,0,8
BEL_2019-06-12_6_605,67.67474145673512,72.12625608604614,68.00968922363988,63.79737388909129,9.0,9.0,9.0,9.0,BEL_2019-06-12_6,BEL,700,T,FM ,MCL,0,7
BEL_2019-06-12_7_1066,67.96284607802404,73.9978715335826,66.52586344583202,58.65651610625872,1.0,1.0,1.0,1.0,BEL_2019-06-12_7,BEL,800,D,FT ,STR,0,3
BEL_2019-06-12_7_120,67.88376967413369,73.52067677111515,66.3486398281366,58.35119698217525,2.0,2.0,2.0,2.0,BEL_2019-06-12_7,BEL,800,D,FT ,STR,0,2
BEL_2019-06-12_7_2884,65.98219484998167,72.1791647446518,68.55904733505538,59.27917458543738,3.0,3.0,3.0,3.0,BEL_2019-06-12_7,BEL,800,D,FT ,STR,1,1
BEL_2019-06-12_7_2921,64.18519252279059,73.11284891062168,66.79896091429765,61.09637728465883,4.0,4.0,4.0,4.0,BEL_2019-06-12_7,BEL,800,D,FT ,STR,0,4
BEL_2019-06-12_7_3369,67.92735109971001,72.48816743101553,65.91884278695089,56.76589013317143,5.0,5.0,5.0,5.0,BEL_2019-06-12_7,BEL,800,D,FT ,STR,0,5
BEL_2019-06-12_7_931,68.09388931784943,73.11090786725315,65.67867130278668,52.7494337159624,6.0,6.0,6.0,6.0,BEL_2019-06-12_7,BEL,800,D,FT ,STR,0,6
BEL_2019-06-12_8_1537,70.71259176776478,74.88469695730248,70.40836850768346,60.17223013849648,1.0,1.0,1.0,1.0,BEL_2019-06-12_8,BEL,700,T,FM ,AOC,0,10
BEL_2019-06-12_8_1772,68.96134666928545,75.0027206522068,73.54560327358702,69.09033582145666,2.0,2.0,2.0,2.0,BEL_2019-06-12_8,BEL,700,T,FM ,AOC,0,2
BEL_2019-06-12_8_2000,69.78514813864601,74.4226900583249,71.67093589749908,60.03176447698626,3.0,3.0,3.0,3.0,BEL_2019-06-12_8,BEL,700,T,FM ,AOC,0,9
BEL_2019-06-12_8_2070,69.5136351794018,74.9013097379096,73.28034206798263,67.39187060821114,4.0,4.0,4.0,4.0,BEL_2019-06-12_8,BEL,700,T,FM ,AOC,0,3
BEL_2019-06-12_8_2072,71.41190833450098,75.03128485262077,71.27652750979274,62.59276140139244,5.0,5.0,5.0,5.0,BEL_2019-06-12_8,BEL,700,T,FM ,AOC,0,6
BEL_2019-06-12_8_2137,67.46019887622082,74.89133432445034,72.9468925624511,66.34026312845138,6.0,6.0,6.0,6.0,BEL_2019-06-12_8,BEL,700,T,FM ,AOC,0,7
BEL_2019-06-12_8_2893,69.15823133057545,74.30970254822589,72.16734974719267,69.64131773507592,7.0,7.0,7.0,7.0,BEL_2019-06-12_8,BEL,700,T,FM ,AOC,0,4
BEL_2019-06-12_8_32,67.03209246282506,75.27557323499765,72.82528155008501,61.81637438672156,8.0,8.0,8.0,8.0,BEL_2019-06-12_8,BEL,700,T,FM ,AOC,0,8
BEL_2019-06-12_8_3370,70.33612909880918,74.84850680491641,72.74831176678863,67.77610782554261,9.0,9.0,9.0,9.0,BEL_2019-06-12_8,BEL,700,T,FM ,AOC,1,1
BEL_2019-06-12_8_623,70.5751684943956,74.57085696579297,70.97286861753625,65.96241964471203,10.0,10.0,10.0,10.0,BEL_2019-06-12_8,BEL,700,T,FM ,AOC,0,5
BEL_2019-06-12_9_1658,66.1016494766611,77.13866652127334,72.03364831461889,62.6770958171057,1.0,1.0,1.0,1.0,BEL_2019-06-12_9,BEL,600,I,FM ,CLM,0,5
BEL_2019-06-12_9_1947,66.08086363193733,76.79918779899336,71.70860684329986,63.3154335772233,2.0,2.0,2.0,2.0,BEL_2019-06-12_9,BEL,600,I,FM ,CLM,0,3
BEL_2019-06-12_9_2077,65.3126754854783,76.8963203757317,72.2737520716175,66.43118273923113,3.0,3.0,3.0,3.0,BEL_2019-06-12_9,BEL,600,I,FM ,CLM,0,3
BEL_2019-06-12_9_3371,64.2064660778531,76.68752023784495,72.67926685683761,67.02913023895117,4.0,4.0,4.0,4.0,BEL_2019-06-12_9,BEL,600,I,FM ,CLM,0,2
BEL_2019-06-12_9_614,64.69163784173178,76.98145076158714,72.78149112607487,65.22864382049421,5.0,5.0,5.0,5.0,BEL_2019-06-12_9,BEL,600,I,FM ,CLM,1,1
BEL_2019-06-12_9_982,64.13521498952927,76.13918633644137,71.4942088549576,65.44216369850817,6.0,6.0,6.0,6.0,BEL_2019-06-12_9,BEL,600,I,FM ,CLM,0,6
BEL_2019-06-13_1_1338,68.26665041346253,73.12676623307172,66.0470457059102,55.740018541523064,1.0,1.0,1.0,1.0,BEL_2019-06-13_1,BEL,650,D,SY ,CLM,0,2
BEL_2019-06-13_1_300,71.11328100857712,72.91078087053208,63.12924511859805,54.97410010483738,2.0,2.0,2.0,2.0,BEL_2019-06-13_1,BEL,650,D,SY ,CLM,0,3
BEL_2019-06-13_1_397,66.58452007764348,73.31922354886409,66.71007840543913,56.653630170954955,3.0,3.0,3.0,3.0,BEL_2019-06-13_1,BEL,650,D,SY ,CLM,0,4
BEL_2019-06-13_1_6,70.6321076458801,72.48660465014737,63.47556752435848,55.07319809588738,4.0,4.0,4.0,4.0,BEL_2019-06-13_1,BEL,650,D,SY ,CLM,0,5
BEL_2019-06-13_1_852,70.74811730248405,74.41826261737309,68.04018852231856,53.33831019554747,5.0,5.0,5.0,5.0,BEL_2019-06-13_1,BEL,650,D,SY ,CLM,1,1
BEL_2019-06-13_2_1041,65.29046509856181,69.83401434773457,64.45980955223521,48.710036990509984,1.0,1.0,1.0,1.0,BEL_2019-06-13_2,BEL,800,D,SY ,MSW,0,2
BEL_2019-06-13_2_1295,65.9348279829242,68.41988657350461,55.08435003633511,43.36216129151886,2.0,2.0,2.0,2.0,BEL_2019-06-13_2,BEL,800,D,SY ,MSW,0,7
BEL_2019-06-13_2_1570,65.71328757098736,70.22256782591464,65.3384109193629,51.46231958041411,3.0,3.0,3.0,3.0,BEL_2019-06-13_2,BEL,800,D,SY ,MSW,1,1
BEL_2019-06-13_2_2240,63.40049744608926,69.32140765790345,65.01543505625152,52.69872443379725,4.0,4.0,4.0,4.0,BEL_2019-06-13_2,BEL,800,D,SY ,MSW,0,3
BEL_2019-06-13_2_2333,64.28428107846443,69.8509451243146,62.854933156454805,50.373103059478126,5.0,5.0,5.0,5.0,BEL_2019-06-13_2,BEL,800,D,SY ,MSW,0,5
BEL_2019-06-13_2_3036,65.70615124337067,69.81182849914191,62.39941713895875,47.987775409798985,6.0,6.0,6.0,6.0,BEL_2019-06-13_2,BEL,800,D,SY ,MSW,0,4
BEL_2019-06-13_2_3372,65.19114676058393,69.71196830524664,61.45129614749447,51.42038668295511,7.0,7.0,7.0,7.0,BEL_2019-06-13_2,BEL,800,D,SY ,MSW,0,6
BEL_2019-06-13_3_2928,66.82720720060189,71.57786666149359,69.99395308049452,61.39789477385638,1.0,1.0,1.0,1.0,BEL_2019-06-13_3,BEL,600,D,SY ,CLM,0,4
BEL_2019-06-13_3_791,66.34945323263652,72.27429263504811,71.89270655969388,64.50473508804856,2.0,2.0,2.0,2.0,BEL_2019-06-13_3,BEL,600,D,SY ,CLM,1,1
BEL_2019-06-13_3_792,66.24296603075514,71.04762437237473,69.79751507928243,64.47908415336791,3.0,3.0,3.0,3.0,BEL_2019-06-13_3,BEL,600,D,SY ,CLM,0,3
BEL_2019-06-13_3_96,65.40573053124011,73.11693148027983,70.97582908314705,64.91793495423708,4.0,4.0,4.0,4.0,BEL_2019-06-13_3,BEL,600,D,SY ,CLM,0,2
BEL_2019-06-13_4_3010,60.83830850333855,66.0707853602921,69.96848801645277,68.8279884529011,1.0,1.0,1.0,1.0,BEL_2019-06-13_4,BEL,850,I,YL ,MSW,0,4
BEL_2019-06-13_4_3012,62.92378126321152,65.97514754509528,69.74560672222546,67.09253845038347,2.0,2.0,2.0,2.0,BEL_2019-06-13_4,BEL,850,I,YL ,MSW,0,7
BEL_2019-06-13_4_3037,62.32807511237952,65.99447462705089,69.46910840751737,67.15250622936584,3.0,3.0,3.0,3.0,BEL_2019-06-13_4,BEL,850,I,YL ,MSW,0,5
BEL_2019-06-13_4_3373,61.527061840384015,65.97726125336627,69.3454545728054,71.25503061776503,4.0,4.0,4.0,4.0,BEL_2019-06-13_4,BEL,850,I,YL ,MSW,1,1
BEL_2019-06-13_4_3374,62.318085822921425,66.0910579029649,70.18629013889246,69.79615745424408,5.0,5.0,5.0,5.0,BEL_2019-06-13_4,BEL,850,I,YL ,MSW,0,2
BEL_2019-06-13_4_3375,62.0057067583996,66.07958445073031,70.73166179178514,70.61790275435504,6.0,6.0,6.0,6.0,BEL_2019-06-13_4,BEL,850,I,YL ,MSW,0,3
BEL_2019-06-13_4_3376,61.72286275257233,66.11114831220098,69.02115852306395,68.29347527318058,7.0,7.0,7.0,7.0,BEL_2019-06-13_4,BEL,850,I,YL ,MSW,0,6
BEL_2019-06-13_5_1011,66.92078035589702,73.55762591013774,68.09754002086301,60.42946970263113,1.0,1.0,1.0,1.0,BEL_2019-06-13_5,BEL,650,D,SY ,CLM,1,1
BEL_2019-06-13_5_1107,71.10170077480285,70.86992874552736,62.38089950509458,49.9615492812323,2.0,2.0,2.0,2.0,BEL_2019-06-13_5,BEL,650,D,SY ,CLM,0,6
BEL_2019-06-13_5_3377,70.51838420651184,70.46247712174517,67.59710859759255,59.22615926043688,3.0,3.0,3.0,3.0,BEL_2019-06-13_5,BEL,650,D,SY ,CLM,0,2
BEL_2019-06-13_5_655,71.3473350140065,70.37636097704366,64.79681859199249,53.76271930703324,4.0,4.0,4.0,4.0,BEL_2019-06-13_5,BEL,650,D,SY ,CLM,0,5
BEL_2019-06-13_5_729,70.34431995837845,71.55797333585186,66.62713871546707,58.80925822047659,5.0,5.0,5.0,5.0,BEL_2019-06-13_5,BEL,650,D,SY ,CLM,0,3
BEL_2019-06-13_5_83,68.63291836654813,71.65166231303186,65.60301791544114,56.210288685520915,6.0,6.0,6.0,6.0,BEL_2019-06-13_5,BEL,650,D,SY ,CLM,0,4
BEL_2019-06-13_6_1115,66.20361433084948,70.17692542470577,64.50915859217625,52.76564057057783,1.0,1.0,1.0,1.0,BEL_2019-06-13_6,BEL,850,D,SY ,MCL,0,5
BEL_2019-06-13_6_1797,66.77516628687339,69.98906639694286,64.76610508670524,55.44794588852033,2.0,2.0,2.0,2.0,BEL_2019-06-13_6,BEL,850,D,SY ,MCL,0,2
BEL_2019-06-13_6_1856,65.82290586378072,68.88802639647422,65.5539492163329,58.61622255633264,3.0,3.0,3.0,3.0,BEL_2019-06-13_6,BEL,850,D,SY ,MCL,1,1
BEL_2019-06-13_6_2014,66.18539164897942,70.0343280660394,64.70720077935071,54.38417676379966,4.0,4.0,4.0,4.0,BEL_2019-06-13_6,BEL,850,D,SY ,MCL,0,4
BEL_2019-06-13_6_3378,66.6041383102368,70.00735503538004,63.992860641953335,56.170651675075675,5.0,5.0,5.0,5.0,BEL_2019-06-13_6,BEL,850,D,SY ,MCL,0,3
BEL_2019-06-13_7_1357,67.99084028946803,72.27819838296453,70.96717176787077,56.56074459251808,1.0,1.0,1.0,1.0,BEL_2019-06-13_7,BEL,800,T,YL ,ALW,0,7
BEL_2019-06-13_7_1967,67.27427030651977,71.23267102880766,70.6139988007695,63.23677689283128,2.0,2.0,2.0,2.0,BEL_2019-06-13_7,BEL,800,T,YL ,ALW,0,5
BEL_2019-06-13_7_2340,69.65605861029096,71.58309844771274,70.32651946576367,66.42660327168201,3.0,3.0,3.0,3.0,BEL_2019-06-13_7,BEL,800,T,YL ,ALW,1,1
BEL_2019-06-13_7_2642,69.01483891850305,71.44939337528001,71.08756890412755,64.93519743556591,4.0,4.0,4.0,4.0,BEL_2019-06-13_7,BEL,800,T,YL ,ALW,0,3
BEL_2019-06-13_7_3124,68.47199210682123,71.36523631615272,71.46185372101098,63.03086893307028,5.0,5.0,5.0,5.0,BEL_2019-06-13_7,BEL,800,T,YL ,ALW,0,4
BEL_2019-06-13_7_3379,68.07704161195545,71.75627684981913,70.5153896091896,66.79696895967547,6.0,6.0,6.0,6.0,BEL_2019-06-13_7,BEL,800,T,YL ,ALW,0,2
BEL_2019-06-13_7_3380,68.73374480650081,71.71720225135998,68.58702571269262,60.573500549662086,7.0,7.0,7.0,7.0,BEL_2019-06-13_7,BEL,800,T,YL ,ALW,0,6
BEL_2019-06-13_8_26,67.37946532356968,73.3730931837569,67.66705995671337,58.24727581070491,1.0,1.0,1.0,1.0,BEL_2019-06-13_8,BEL,650,D,SY ,ALW,1,1
BEL_2019-06-13_8_2871,67.23930770202577,73.6390599796461,67.09484959466678,57.55627992365242,2.0,2.0,2.0,2.0,BEL_2019-06-13_8,BEL,650,D,SY ,ALW,0,2
BEL_2019-06-13_8_3381,66.80055187915471,73.37213850968821,64.93883833437862,56.79402031530458,3.0,3.0,3.0,3.0,BEL_2019-06-13_8,BEL,650,D,SY ,ALW,0,5
BEL_2019-06-13_8_591,66.44851189557761,74.07988118280062,67.78324534203982,58.46565510826192,4.0,4.0,4.0,4.0,BEL_2019-06-13_8,BEL,650,D,SY ,ALW,0,4
BEL_2019-06-13_8_80,66.1730173045942,73.44354392445148,67.1913627485538,58.83369311055917,5.0,5.0,5.0,5.0,BEL_2019-06-13_8,BEL,650,D,SY ,ALW,0,3
BEL_2019-06-13_9_1297,69.56524849300916,72.21129189499638,63.04924918936237,51.84047159578367,1.0,1.0,1.0,1.0,BEL_2019-06-13_9,BEL,600,D,SY ,MCL,0,4
BEL_2019-06-13_9_133,69.75588761576329,72.38280161298076,64.3731502613281,56.418807727637486,2.0,2.0,2.0,2.0,BEL_2019-06-13_9,BEL,600,D,SY ,MCL,1,1
BEL_2019-06-13_9_1504,68.93216457439199,70.24139414243875,62.893544617124945,54.18014366987171,3.0,3.0,3.0,3.0,BEL_2019-06-13_9,BEL,600,D,SY ,MCL,0,6
BEL_2019-06-13_9_2327,67.93010387494387,70.07077304949793,66.13254241398438,57.09588686926869,4.0,4.0,4.0,4.0,BEL_2019-06-13_9,BEL,600,D,SY ,MCL,0,2
BEL_2019-06-13_9_2571,69.7080009833045,71.12009781705085,60.150353480229604,52.43585447726739,5.0,5.0,5.0,5.0,BEL_2019-06-13_9,BEL,600,D,SY ,MCL,0,8
BEL_2019-06-13_9_2923,69.5709900545045,71.55244063503577,59.72261129470196,49.40590826384419,6.0,6.0,6.0,6.0,BEL_2019-06-13_9,BEL,600,D,SY ,MCL,0,9
BEL_2019-06-13_9_3382,68.94843137081723,70.524136530304,62.75342346839598,55.477270195255265,7.0,7.0,7.0,7.0,BEL_2019-06-13_9,BEL,600,D,SY ,MCL,0,7
BEL_2019-06-13_9_736,68.47373117513314,71.54808316192614,63.263101917512735,53.945943315801465,8.0,8.0,8.0,8.0,BEL_2019-06-13_9,BEL,600,D,SY ,MCL,0,3
BEL_2019-06-13_9_757,67.81317151803121,70.5752138538358,63.299107309271044,53.399220429371994,9.0,9.0,9.0,9.0,BEL_2019-06-13_9,BEL,600,D,SY ,MCL,0,5
BEL_2019-06-14_1_130,64.08724254622035,65.39517164647334,58.1444880476167,53.70752034236945,1.0,1.0,1.0,1.0,BEL_2019-06-14_1,BEL,850,D,FT ,MCL,0,4
BEL_2019-06-14_1_134,65.02010169449083,67.77641817060025,62.00786698635414,52.26333512458883,2.0,2.0,2.0,2.0,BEL_2019-06-14_1,BEL,850,D,FT ,MCL,0,3
BEL_2019-06-14_1_1423,64.71602841149426,67.36313669239863,63.93639445629069,55.54849827729844,3.0,3.0,3.0,3.0,BEL_2019-06-14_1,BEL,850,D,FT ,MCL,0,2
BEL_2019-06-14_1_1608,65.33006678361738,67.55714172323273,64.94730852398784,55.469139844603696,4.0,4.0,4.0,4.0,BEL_2019-06-14_1,BEL,850,D,FT ,MCL,1,1
BEL_2019-06-14_1_2867,64.74640961738075,66.22285809590281,57.842405909279194,50.5625830769016,5.0,5.0,5.0,5.0,BEL_2019-06-14_1,BEL,850,D,FT ,MCL,0,5
BEL_2019-06-14_1_319,64.64868259537383,66.77307644960355,57.522407315138544,43.624441134291615,6.0,6.0,6.0,6.0,BEL_2019-06-14_1,BEL,850,D,FT ,MCL,0,6
BEL_2019-06-14_2_1311,64.87846643642857,68.58294302164943,74.17794257573367,69.2642133426989,1.0,1.0,1.0,1.0,BEL_2019-06-14_2,BEL,700,T,GD ,AOC,0,3
BEL_2019-06-14_2_1421,65.89305863563574,67.99716702232666,73.13753458357301,67.54883399000384,2.0,2.0,2.0,2.0,BEL_2019-06-14_2,BEL,700,T,GD ,AOC,0,2
BEL_2019-06-14_2_1518,65.31958838400622,68.14182446408428,73.20177495792096,68.03748423855009,3.0,3.0,3.0,3.0,BEL_2019-06-14_2,BEL,700,T,GD ,AOC,0,5
BEL_2019-06-14_2_1635,65.49623874844993,67.73271890082208,72.6728630500668,68.151540887984,4.0,4.0,4.0,4.0,BEL_2019-06-14_2,BEL,700,T,GD ,AOC,0,6
BEL_2019-06-14_2_294,67.13813124137293,68.99874491674609,71.51846472021688,66.38838775464748,5.0,5.0,5.0,5.0,BEL_2019-06-14_2,BEL,700,T,GD ,AOC,0,4
BEL_2019-06-14_2_3054,64.64576669215123,67.986130261574,73.6331292866043,70.71167734336152,6.0,6.0,6.0,6.0,BEL_2019-06-14_2,BEL,700,T,GD ,AOC,1,1
BEL_2019-06-14_3_1210,63.387560661232754,68.93592700252917,65.12392413814217,57.908935834535015,1.0,1.0,1.0,1.0,BEL_2019-06-14_3,BEL,800,D,FT ,MCL,0,5
BEL_2019-06-14_3_2011,64.27357662758057,71.79458606035674,66.3779916858091,58.828001512930335,2.0,2.0,2.0,2.0,BEL_2019-06-14_3,BEL,800,D,FT ,MCL,0,3
BEL_2019-06-14_3_3383,64.30008317440358,71.3294566310529,66.727922681456,59.68894272024978,3.0,3.0,3.0,3.0,BEL_2019-06-14_3,BEL,800,D,FT ,MCL,0,2
BEL_2019-06-14_3_917,62.4518270701519,69.98894933683522,67.82916401326821,62.737437826100795,4.0,4.0,4.0,4.0,BEL_2019-06-14_3,BEL,800,D,FT ,MCL,1,1
BEL_2019-06-14_3_974,63.68889159096265,71.35402692151013,66.16427552360763,56.05787146431808,5.0,5.0,5.0,5.0,BEL_2019-06-14_3,BEL,800,D,FT ,MCL,0,4
BEL_2019-06-14_4_1314,64.32759188852778,67.25908595614806,70.02211365316478,68.17217935327521,1.0,1.0,1.0,1.0,BEL_2019-06-14_4,BEL,850,I,GD ,CLM,0,2
BEL_2019-06-14_4_1499,65.68512807068693,67.97547267070189,69.3142864743719,66.49646793938001,2.0,2.0,2.0,2.0,BEL_2019-06-14_4,BEL,850,I,GD ,CLM,0,5
BEL_2019-06-14_4_2177,63.34627900558534,67.4597745058714,70.7076255159263,69.19610354653408,3.0,3.0,3.0,3.0,BEL_2019-06-14_4,BEL,850,I,GD ,CLM,1,1
BEL_2019-06-14_4_236,63.46178502668218,67.56481957501617,70.15412466404044,69.86210061196111,4.0,4.0,4.0,4.0,BEL_2019-06-14_4,BEL,850,I,GD ,CLM,0,4
BEL_2019-06-14_4_796,64.77535605520619,68.02104723616662,68.63999333837168,66.15461607921264,5.0,5.0,5.0,5.0,BEL_2019-06-14_4,BEL,850,I,GD ,CLM,0,3
BEL_2019-06-14_4_871,62.84276845933572,67.56500285751393,69.9529172428344,69.15027192103015,6.0,6.0,6.0,6.0,BEL_2019-06-14_4,BEL,850,I,GD ,CLM,0,5
BEL_2019-06-14_6_1059,67.8930643164772,68.17561681658157,68.8937827440663,63.57403673610766,1.0,1.0,1.0,1.0,BEL_2019-06-14_6,BEL,800,T,GD ,MSW,0,8
BEL_2019-06-14_6_1985,66.83656082215606,68.58930315749706,71.20440028189165,69.49513197914733,2.0,2.0,2.0,2.0,BEL_2019-06-14_6,BEL,800,T,GD ,MSW,0,6
BEL_2019-06-14_6_2196,66.71682081649115,68.7958277316095,71.63108877343132,69.14437034479474,3.0,3.0,3.0,3.0,BEL_2019-06-14_6,BEL,800,T,GD ,MSW,0,3
BEL_2019-06-14_6_2584,64.97232260737937,68.86495748062698,70.44429141457626,71.2865553449176,4.0,4.0,4.0,4.0,BEL_2019-06-14_6,BEL,800,T,GD ,MSW,0,5
BEL_2019-06-14_6_2972,67.06822032827426,68.63824784507575,69.41373036357898,67.25266012335105,5.0,5.0,5.0,5.0,BEL_2019-06-14_6,BEL,800,T,GD ,MSW,0,7
