horse_pk,track_id,distance_id,course_type,track_condition,race_type,position_at_finish,win,speed_Q1,speed_Q2,speed_Q3,speed_Q4,pos_Q1,pos_Q2,pos_Q3,pos_Q4
BEL_2019-06-15_1_5,BEL,850,Turf,FM ,MCL,4,0,68.00872379445191,67.01392202458867,69.5257740342479,69.02013283000926,4.0,3.0,2.0,4.0
BEL_2019-06-15_1_6,BEL,850,Turf,FM ,MCL,5,0,67.13200787157031,67.31449768572567,70.6134078832089,68.74455813656691,5.0,5.0,4.0,3.0
BEL_2019-06-15_2_1,BEL,600,Dirt,FT ,AOC,2,0,64.89247378325216,73.69551991766708,71.92640150976159,64.72604502546676,5.0,6.0,3.0,3.0
BEL_2019-06-15_2_1A,BEL,600,Dirt,FT ,AOC,1,1,66.13567651405664,73.93362234721842,71.36004275544758,64.0251226787505,2.0,1.0,1.0,1.0
BEL_2019-06-15_2_2,BEL,600,Dirt,FT ,AOC,4,0,65.46857680408829,73.01668251010494,70.3399880775979,63.640248855769485,6.0,5.0,5.0,4.0
BEL_2019-06-15_2_3,BEL,600,Dirt,FT ,AOC,5,0,66.038473737039,73.19035289553668,68.74224946455055,60.728221977319535,1.0,2.0,4.0,5.0
BEL_2019-06-15_2_5,BEL,600,Dirt,FT ,AOC,6,0,65.45822129902265,73.72651373899744,68.2532543758415,60.59542233150228,3.0,4.0,6.0,6.0
BEL_2019-06-15_2_6,BEL,600,Dirt,FT ,AOC,3,0,65.3710560282641,74.56388808682992,71.43800608597265,63.46905043215903,5.0,3.0,2.0,2.0
BEL_2019-06-15_3_1,BEL,600,Turf,FM ,CLM,2,0,66.73028837902653,74.06651531657326,74.1636049171564,65.95133769951728,4.0,6.0,4.0,2.0
BEL_2019-06-15_3_3,BEL,600,Turf,FM ,CLM,3,0,67.35263009774654,74.0615320176071,72.39416078624023,66.12917050371699,3.0,4.0,5.0,4.0
BEL_2019-06-15_3_6,BEL,600,Turf,FM ,CLM,1,1,68.0875492267409,74.3964483646022,72.75796818088527,66.16543125261535,2.0,2.0,2.0,1.0
BEL_2019-06-15_3_7,BEL,600,Turf,FM ,CLM,4,0,68.36156032311624,73.83579076903807,72.12476571675913,64.57382730783404,1.0,1.0,3.0,5.0
BEL_2019-06-15_3_8,BEL,600,Turf,FM ,CLM,6,0,67.42506246967224,75.68112460054942,72.26544962822744,60.28076040847939,5.0,3.0,1.0,6.0
BEL_2019-06-15_3_9,BEL,600,Turf,FM ,CLM,5,0,67.04142239400592,73.84270192647436,72.58510744693767,66.69130912858863,6.0,5.0,6.0,4.0
BEL_2019-06-15_4_1,BEL,550,Dirt,FT ,STR,1,1,68.33795883161513,74.37822747444491,70.9151102919027,64.01620614303808,1.5,2.0,1.0,1.0
BEL_2019-06-15_4_2,BEL,550,Dirt,FT ,STR,3,0,65.76036153048929,74.42561818916892,69.36463915040393,61.95081080121887,3.0,4.0,5.0,5.0
BEL_2019-06-15_4_3,BEL,550,Dirt,FT ,STR,6,0,68.24406783782365,74.40514465756647,67.89240985406705,62.02996905134323,2.0,1.0,2.0,4.0
BEL_2019-06-15_4_4,BEL,550,Dirt,FT ,STR,5,0,66.01007676701569,75.01170325191742,69.88086964713855,61.05050511554076,3.5,3.0,3.0,3.0
BEL_2019-06-15_4_5,BEL,550,Dirt,FT ,STR,4,0,64.30244751234554,73.4866934934546,70.31011124914477,64.85100091839676,6.0,6.0,6.0,6.0
BEL_2019-06-15_4_6,BEL,550,Dirt,FT ,STR,2,0,65.40242938932296,75.22852557710657,72.20033405447099,64.00214889908372,5.0,5.0,3.0,2.0
BEL_2019-06-15_5_1,BEL,850,Turf,FM ,STR,5,0,62.98682353293184,68.08664499164811,70.80395330769547,70.46843564165077,8.0,6.0,6.0,5.0
BEL_2019-06-15_5_2,BEL,850,Turf,FM ,STR,6,0,62.69597497633007,67.15001764982901,69.91114703648626,69.30446639712802,7.0,8.0,8.0,7.0
BEL_2019-06-15_5_3,BEL,850,Turf,FM ,STR,8,0,63.02785703911082,67.71103985630964,69.6368679667697,59.78688953342983,3.0,7.0,7.0,8.0
BEL_2019-06-15_5_4,BEL,850,Turf,FM ,STR,2,0,64.75509673444316,67.25461016649238,70.64456186882994,70.31484644422318,2.0,2.0,3.0,1.0
BEL_2019-06-15_5_5,BEL,850,Turf,FM ,STR,3,0,63.9919970844174,67.60371917308251,70.8950336767621,69.49203068569642,4.0,5.0,5.0,4.0
BEL_2019-06-15_5_6,BEL,850,Turf,FM ,STR,7,0,64.15478736025605,67.80035639446622,70.34689844576796,65.29607525598946,3.0,3.0,2.0,6.0
BEL_2019-06-15_5_7,BEL,850,Turf,FM ,STR,4,0,63.47442387676174,68.39771014569442,71.1495545595613,69.985901322483,5.0,4.0,2.0,2.0
BEL_2019-06-15_5_8,BEL,850,Turf,FM ,STR,1,1,65.9646608956448,66.50728500125626,69.75292362831537,70.15794394963629,1.0,1.0,4.0,3.0
BEL_2019-06-15_6_1,BEL,600,Dirt,FT ,ALW,7,0,64.19689272152351,72.99058992636265,49.68682842019532,20.538947087897203,7.0,7.0,7.0,7.0
BEL_2019-06-15_6_2,BEL,600,Dirt,FT ,ALW,2,0,65.04924726306194,73.66883661429908,70.72863331161616,63.759656966840325,6.0,6.0,5.0,2.0
BEL_2019-06-15_6_3,BEL,600,Dirt,FT ,ALW,4,0,66.57933501425534,73.2381378187432,69.30311036021801,59.97043133614486,4.0,5.0,4.0,4.0
BEL_2019-06-15_6_4,BEL,600,Dirt,FT ,ALW,3,0,67.39916794250979,73.17748196972029,69.18204571988092,60.97191554823434,1.0,2.0,3.0,3.0
BEL_2019-06-15_6_5,BEL,600,Dirt,FT ,ALW,1,1,66.4185609158944,75.06235010903023,70.69805620735117,61.513707070350506,5.0,3.0,1.0,1.0
BEL_2019-06-15_6_6,BEL,600,Dirt,FT ,ALW,6,0,67.3243723917409,72.06446254299155,65.277233656874,56.65429152174846,3.0,4.0,6.0,6.0
BEL_2019-06-15_6_7,BEL,600,Dirt,FT ,ALW,5,0,67.4838166103013,73.92183693621166,67.0983257887589,56.23892671005667,2.0,1.0,2.0,5.0
BEL_2019-06-15_7_1,BEL,800,Turf,FM ,ALW,2,0,67.50041257862922,72.50061315758542,72.24366134522285,68.37720194069553,5.0,5.0,7.0,6.0
BEL_2019-06-15_7_2,BEL,800,Turf,FM ,ALW,7,0,67.6349223507434,72.82832541946759,72.38497805333186,64.20433738954478,3.0,4.0,4.0,7.0
BEL_2019-06-15_7_3,BEL,800,Turf,FM ,ALW,4,0,67.10688492932744,72.37832761779518,72.8729160320595,68.91265768113655,6.0,6.0,6.0,5.0
BEL_2019-06-15_7_5,BEL,800,Turf,FM ,ALW,1,1,68.44049854217906,72.5155831996144,72.0468034533594,68.80306834299634,1.0,2.0,3.0,2.0
BEL_2019-06-15_7_6,BEL,800,Turf,FM ,ALW,8,0,66.7144515167097,72.85019731592912,71.66942970955562,63.498393053443806,7.0,7.0,8.0,8.0
BEL_2019-06-15_7_7,BEL,800,Turf,FM ,ALW,6,0,67.69774811377319,72.80410560700597,72.9706913923359,67.18428513436513,4.0,3.0,2.0,3.0
BEL_2019-06-15_7_8,BEL,800,Turf,FM ,ALW,5,0,68.55705959644331,72.82144160064696,72.2972516687916,66.62173241590489,2.0,1.0,1.0,3.0
BEL_2019-06-15_7_9,BEL,800,Turf,FM ,ALW,3,0,66.55394122771328,72.66811778772353,73.95029997836036,69.16706637005382,8.0,8.0,5.0,1.0
BEL_2019-06-15_8_1,BEL,850,Turf,FM ,CLM,9,0,62.87553620936599,70.22405860669484,70.32964036092675,67.56313067455395,8.0,6.0,5.0,8.0
BEL_2019-06-15_8_10,BEL,850,Turf,FM ,CLM,5,0,62.79351295268137,69.8807482655874,69.88230218923304,68.91028578324496,7.0,8.0,8.0,6.0
BEL_2019-06-15_8_2,BEL,850,Turf,FM ,CLM,8,0,61.87021539534922,70.51403365079751,70.15138044713288,69.78060164501757,9.0,9.0,9.0,8.0
BEL_2019-06-15_8_4,BEL,850,Turf,FM ,CLM,3,0,64.67486820342498,68.61991489506967,69.54095704278984,68.78994967340405,3.0,4.0,4.0,4.0
BEL_2019-06-15_8_5,BEL,850,Turf,FM ,CLM,6,0,63.522779872819044,69.00952129234082,70.44925408733116,69.13289403549234,6.0,7.0,6.0,5.0
BEL_2019-06-15_8_6,BEL,850,Turf,FM ,CLM,4,0,64.13196190295079,68.63585353481413,69.48557144526525,70.19087460988257,5.0,5.0,7.0,7.0
BEL_2019-06-15_8_7,BEL,850,Turf,FM ,CLM,7,0,65.02433897053938,68.62396211773493,70.27252413775696,68.57895290869325,3.0,3.0,2.0,2.0
BEL_2019-06-15_8_8,BEL,850,Turf,FM ,CLM,2,0,65.66766865262329,68.1325207545058,69.41133636755062,68.46758186060474,2.0,2.0,3.0,3.0
BEL_2019-06-15_8_9,BEL,850,Turf,FM ,CLM,1,1,66.3414324201458,68.13887272420214,69.93586188715796,69.21147109150944,1.0,1.0,1.0,1.0
BEL_2019-06-15_9_1,BEL,600,Dirt,FT ,STK,2,0,68.24624787630837,73.72660297686012,71.45437516025953,66.84049494935124,5.0,5.0,5.0,4.0
BEL_2019-06-15_9_2,BEL,600,Dirt,FT ,STK,1,1,69.47775599145433,73.3668582069517,72.1586095061369,66.04761992187225,3.0,3.0,3.0,2.0
BEL_2019-06-15_9_4,BEL,600,Dirt,FT ,STK,5,0,70.821355523523,73.09448166480936,70.22369788110069,62.73190537148022,1.0,2.0,2.0,5.0
BEL_2019-06-15_9_5,BEL,600,Dirt,FT ,STK,3,0,69.0285655649946,73.50351856595036,71.58399736729434,67.9366636146537,4.0,4.0,4.0,3.0
BEL_2019-06-15_9_6,BEL,600,Dirt,FT ,STK,4,0,70.7562415620159,73.75392730066,71.02235734965615,63.18521081483303,2.0,1.0,1.0,2.0
BEL_2019-06-16_1_1,BEL,600,Dirt,FT ,CLM,1,1,65.83858089351403,74.40757578385595,72.40761552617057,59.24473249691477,5.0,5.0,2.0,1.0
BEL_2019-06-16_1_2,BEL,600,Dirt,FT ,CLM,2,0,68.18214601367212,72.96699955529346,68.26865143311967,56.39045533841398,2.0,2.0,2.0,3.0
BEL_2019-06-16_1_3,BEL,600,Dirt,FT ,CLM,3,0,67.15980574786354,73.48400026945914,67.83772050482666,57.85440740756321,4.0,4.0,4.0,2.0
BEL_2019-06-16_1_4,BEL,600,Dirt,FT ,CLM,5,0,68.14377779655112,71.8613732794017,62.000272434126664,51.33477480540042,1.0,3.0,5.0,5.0
BEL_2019-06-16_1_5,BEL,600,Dirt,FT ,CLM,4,0,67.97689294026681,73.67398462530468,67.68752742437978,56.679748375946836,3.0,1.0,1.5,4.0
BEL_2019-06-16_2_1A,BEL,600,Turf,FM ,MCL,7,0,70.43626720482325,75.48395751136658,68.71393616942898,61.40893408072272,2.0,2.0,3.0,6.0
BEL_2019-06-16_2_2,BEL,600,Turf,FM ,MCL,1,1,67.22437964094166,75.72274762633562,74.024582963859,66.92239079833223,8.0,8.0,5.0,1.0
BEL_2019-06-16_2_3,BEL,600,Turf,FM ,MCL,6,0,70.4397177085515,74.88506371794786,68.79244019850081,61.42976387307043,1.0,3.0,4.0,7.0
BEL_2019-06-16_2_4,BEL,600,Turf,FM ,MCL,3,0,69.34609290057031,74.32816308492549,71.10817165087407,65.59819041163969,6.0,6.0,6.0,3.0
BEL_2019-06-16_2_5,BEL,600,Turf,FM ,MCL,4,0,68.18177675787068,74.72288492438743,70.35717060099483,65.06395271186511,7.0,7.0,8.0,5.0
BEL_2019-06-16_2_6,BEL,600,Turf,FM ,MCL,2,0,69.6661948827519,75.12774661480125,71.30814286108334,67.04431017608479,5.0,5.0,5.0,2.0
BEL_2019-06-16_2_7,BEL,600,Turf,FM ,MCL,5,0,69.90504670460535,75.25124706126357,71.02834498003065,61.27881205269908,4.0,4.0,2.0,4.0
BEL_2019-06-16_2_8,BEL,600,Turf,FM ,MCL,8,0,71.60115075768542,75.83027672106138,67.25046605470283,57.90923252818441,2.0,1.0,1.0,8.0
BEL_2019-06-16_3_2,BEL,850,Dirt,FT ,CLM,3,0,66.76492389291784,72.0598017005034,65.56600984876535,53.45362210314856,2.0,2.0,2.0,3.0
BEL_2019-06-16_3_3,BEL,850,Dirt,FT ,CLM,2,0,64.71758307013451,70.07072336802445,67.03295877674005,58.82472918273628,3.0,3.0,3.0,2.0
BEL_2019-06-16_3_5,BEL,850,Dirt,FT ,CLM,1,1,66.95003357783266,72.42737215877398,70.04026441528231,56.02285933685482,1.0,1.0,1.0,1.0
BEL_2019-06-16_4_1,BEL,800,Dirt,FT ,MSW,4,0,70.6447246687038,73.19623509116714,66.27401345664711,55.959387661106575,1.0,1.0,1.0,4.0
BEL_2019-06-16_4_3,BEL,800,Dirt,FT ,MSW,2,0,69.07825171261352,72.41458273667347,68.92643539125194,59.549287285200066,5.0,4.0,4.0,3.0
BEL_2019-06-16_4_4,BEL,800,Dirt,FT ,MSW,1,1,69.03548764337691,72.18747092555607,69.49426584569328,62.22320666788993,3.0,5.0,4.0,1.0
BEL_2019-06-16_4_5,BEL,800,Dirt,FT ,MSW,5,0,69.53430322822109,72.76717397720742,66.34847750599275,52.721141924864185,2.0,2.0,3.0,5.0
BEL_2019-06-16_4_6,BEL,800,Dirt,FT ,MSW,3,0,69.22264539204028,72.62057912557488,68.81893956453695,60.170004300860306,4.0,3.0,2.0,2.0
BEL_2019-06-16_5_2,BEL,1100,Turf,FM ,AOC,5,0,63.034614316382644,65.2032412489166,68.30651825851068,71.19939783382752,3.0,4.0,4.0,6.0
BEL_2019-06-16_5_3,BEL,1100,Turf,FM ,AOC,3,0,63.35962078935837,65.54290951703905,68.6911921451089,70.96468987021775,2.0,2.0,1.0,2.0
BEL_2019-06-16_5_4,BEL,1100,Turf,FM ,AOC,1,1,63.64828158856355,65.2145323537629,68.38524699821063,72.20019767119987,1.0,1.0,2.0,3.0
BEL_2019-06-16_5_5,BEL,1100,Turf,FM ,AOC,4,0,62.595411218261795,65.3096742261446,68.79089742366588,72.40117916311284,5.0,5.0,6.0,4.0
BEL_2019-06-16_5_7,BEL,1100,Turf,FM ,AOC,6,0,62.16632438972423,65.77114863517222,68.65513540226996,71.62653344073604,5.0,6.0,5.0,5.0
BEL_2019-06-16_5_8,BEL,1100,Turf,FM ,AOC,2,0,62.97341073738172,65.5244000544086,68.69075728983394,71.76484229192411,3.0,3.0,3.0,2.0
BEL_2019-06-16_6_1,BEL,850,Turf,FM ,MCL,8,0,65.38281977719247,68.64503048960444,71.53094489442186,68.521444507446,8.0,9.0,9.0,5.0
BEL_2019-06-16_6_11,BEL,850,Turf,FM ,MCL,4,0,66.01796774530153,68.69156189669319,70.10673783556226,71.177662087818,5.0,7.0,7.0,6.0
BEL_2019-06-16_6_2,BEL,850,Turf,FM ,MCL,2,0,66.19159013755129,68.43641575293289,69.82974722348978,71.34153641704553,6.0,6.0,8.0,9.0
BEL_2019-06-16_6_3,BEL,850,Turf,FM ,MCL,9,0,67.54096633246414,68.56977107257971,69.85032630752345,67.08666226236708,2.0,2.0,2.0,8.0
BEL_2019-06-16_6_4,BEL,850,Turf,FM ,MCL,5,0,66.94777134449521,68.72493353404617,70.39481607310599,69.79798431176293,4.0,4.0,3.0,2.0
BEL_2019-06-16_6_5,BEL,850,Turf,FM ,MCL,6,0,65.29922154707982,69.16310902211299,70.76362905998408,71.55677631889779,9.0,8.0,6.0,4.0
BEL_2019-06-16_6_7,BEL,850,Turf,FM ,MCL,1,1,67.23545620915156,68.4861013412959,69.5595454447121,70.82342098185116,2.0,3.0,4.0,2.0
BEL_2019-06-16_6_8,BEL,850,Turf,FM ,MCL,7,0,66.19060876975784,68.94290423002559,70.26522285733013,69.67653730798662,7.0,5.0,5.0,7.0
BEL_2019-06-16_6_9,BEL,850,Turf,FM ,MCL,3,0,68.9327755556981,68.08453393966626,69.25519157971227,68.65403820769771,1.0,1.0,1.0,2.0
BEL_2019-06-16_7_2,BEL,850,Dirt,FT ,AOC,4,0,68.2770371135576,72.59091601073801,69.8042790117408,60.968977139616314,1.0,1.0,3.0,4.0
BEL_2019-06-16_7_3,BEL,850,Dirt,FT ,AOC,3,0,67.92600839006406,72.79950479235049,70.33039385433987,62.06033374012231,2.0,2.0,2.0,3.0
BEL_2019-06-16_7_4,BEL,850,Dirt,FT ,AOC,5,0,67.38660053513611,72.83091047170565,69.92192195749102,58.12453667230332,4.0,4.0,5.0,5.0
BEL_2019-06-16_7_5,BEL,850,Dirt,FT ,AOC,1,1,67.83252648764679,72.76468775815616,70.95842348593403,63.735892624405665,3.0,3.0,2.0,1.0
BEL_2019-06-16_7_6,BEL,850,Dirt,FT ,AOC,2,0,67.28412099811354,72.88104399193041,70.75040386076375,63.706969543113395,5.0,5.0,4.0,2.0
BEL_2019-06-16_8_1,BEL,800,Turf,FM ,STK,5,0,67.13434336399237,72.97917512251927,74.00529882706684,69.91710290967788,4.0,3.0,3.0,2.0
BEL_2019-06-16_8_2,BEL,800,Turf,FM ,STK,2,0,65.82935153112636,73.11326238208365,73.62706176822836,72.57522347064537,5.0,6.0,6.0,7.0
BEL_2019-06-16_8_3,BEL,800,Turf,FM ,STK,3,0,67.28224562931925,72.65335083437526,72.90258106937884,72.05343613376853,2.0,3.0,4.0,6.0
BEL_2019-06-16_8_4,BEL,800,Turf,FM ,STK,1,1,65.24535413668721,73.0617263937675,75.04222844366826,72.911693563481,7.0,7.0,7.0,3.0
BEL_2019-06-16_8_5,BEL,800,Turf,FM ,STK,6,0,65.80773709155469,73.27916428202334,74.38396247960789,71.78551469356383,6.0,5.0,5.0,4.0
BEL_2019-06-16_8_6,BEL,800,Turf,FM ,STK,7,0,64.43349375916867,73.01604295956659,75.09242236534489,73.23348699817835,8.0,8.0,8.0,8.0
BEL_2019-06-16_8_8,BEL,800,Turf,FM ,STK,8,0,68.70641772490855,73.21424180187614,73.8662989617519,70.23532764304495,2.0,2.0,1.0,3.5
BEL_2019-06-16_8_9,BEL,800,Turf,FM ,STK,4,0,68.01610020286455,72.74759898986485,73.14629816685463,70.58437992939095,1.0,1.0,2.0,3.0
BEL_2019-06-16_9_1,BEL,650,Dirt,FT ,MCL,3,0,66.5107734654941,70.96858365208183,65.95379797933869,43.781821131361724,8.0,8.0,7.0,4.0
BEL_2019-06-16_9_11,BEL,650,Dirt,FT ,MCL,1,1,64.0627444184306,73.28878636526497,66.65327283187445,53.57463881429434,10.0,10.0,9.0,1.0
BEL_2019-06-16_9_12,BEL,650,Dirt,FT ,MCL,11,0,68.3783443473487,72.22111209860822,59.672937678006036,46.41512815493491,5.0,1.0,5.0,9.0
BEL_2019-06-16_9_13,BEL,650,Dirt,FT ,MCL,12,0,58.84896777944535,63.25786651436329,51.905645291662815,26.89795418251406,12.0,12.0,12.0,12.0
BEL_2019-06-16_9_2,BEL,650,Dirt,FT ,MCL,2,0,68.33291284411008,70.89010553312129,64.63036635404929,53.29717372269903,3.0,5.0,3.0,2.0
BEL_2019-06-16_9_3,BEL,650,Dirt,FT ,MCL,5,0,68.60759636653202,71.34007364187833,63.26146553812714,42.35443931882629,2.0,3.0,2.0,7.0
BEL_2019-06-16_9_4,BEL,650,Dirt,FT ,MCL,8,0,68.03721406409804,70.70118294335467,61.714710987355765,43.36381262330799,6.0,6.0,8.0,10.0
BEL_2019-06-16_9_5,BEL,650,Dirt,FT ,MCL,4,0,68.63600518707557,71.66545205394391,64.31623342646353,43.81676106527145,2.0,2.0,1.0,5.0
BEL_2019-06-16_9_6,BEL,650,Dirt,FT ,MCL,10,0,66.18626228223751,70.68156919918027,61.00359290734156,44.25184098308749,9.0,9.0,10.0,11.0
BEL_2019-06-16_9_7,BEL,650,Dirt,FT ,MCL,9,0,61.39602747225975,69.61698549848107,66.19966931632888,54.06630808564513,11.0,11.0,11.0,7.0
BEL_2019-06-16_9_8,BEL,650,Dirt,FT ,MCL,7,0,68.32943053612577,71.2260108424355,62.92137159562442,47.359737250876414,4.0,4.0,5.0,6.0
BEL_2019-06-16_9_9,BEL,650,Dirt,FT ,MCL,6,0,67.24679268981423,71.32073776890472,64.58448521033574,50.42317834841922,7.0,7.0,5.0,4.0
BEL_2019-06-19_1_1,BEL,550,Dirt,GD ,CLM,3,0,70.70551815731879,74.18574536684596,65.54799014336868,54.11968707196027,1.0,2.0,2.0,3.0
BEL_2019-06-19_1_2,BEL,550,Dirt,GD ,CLM,2,0,69.53858092926792,74.10129919077485,65.31254544822221,57.96862577094154,5.0,5.0,4.0,2.0
BEL_2019-06-19_1_3,BEL,550,Dirt,GD ,CLM,1,1,70.62827520436984,74.56674221180559,67.96070360396646,54.63642933493927,2.0,1.0,1.0,1.0
BEL_2019-06-19_1_4,BEL,550,Dirt,GD ,CLM,4,0,70.48725193806469,73.30167788867261,64.36472516213139,56.76663038864004,3.0,4.0,5.0,3.0
BEL_2019-06-19_1_5,BEL,550,Dirt,GD ,CLM,5,0,70.1445273187662,75.20151339726701,63.47074872244889,47.8902957310255,4.0,3.0,3.0,5.0
BEL_2019-06-19_2_1,BEL,600,Dirt,GD ,MSW,4,0,67.87374188091404,71.22699083218997,62.51137197443963,52.39434928917718,4.0,4.0,4.0,4.0
BEL_2019-06-19_2_2,BEL,600,Dirt,GD ,MSW,3,0,69.01289503698281,71.22000304884611,65.5774792201789,54.858299871478444,2.0,3.0,3.0,3.0
BEL_2019-06-19_2_3,BEL,600,Dirt,GD ,MSW,2,0,69.06635922028804,71.75754652359524,66.33410802330836,54.917527948555154,3.0,1.0,2.0,2.0
BEL_2019-06-19_2_7,BEL,600,Dirt,GD ,MSW,1,1,68.8624357239277,72.08856891081433,68.33790109139117,56.43994890449418,2.0,2.0,1.0,1.0
BEL_2019-06-19_2_8,BEL,600,Dirt,GD ,MSW,5,0,67.7177456396134,70.60328032279335,60.496697475678204,45.03512463017762,5.0,5.0,5.0,5.0
BEL_2019-06-19_3_1,BEL,600,Dirt,GD ,CLM,6,0,69.01188344524488,72.93301429859656,64.0682890797282,54.602973564701905,1.0,4.0,5.0,6.0
BEL_2019-06-19_3_1A,BEL,600,Dirt,GD ,CLM,2,0,68.06629574360986,74.13733986500601,67.5022534982124,61.45430943558566,6.0,5.0,3.0,2.0
BEL_2019-06-19_3_2,BEL,600,Dirt,GD ,CLM,4,0,67.73800294186853,71.78835072619884,66.80220771717126,59.650571928538724,6.0,7.0,7.0,4.0
BEL_2019-06-19_3_3,BEL,600,Dirt,GD ,CLM,8,0,69.00815193985012,73.56497148140792,63.470418692493624,48.721233027590095,2.0,1.5,4.0,7.0
BEL_2019-06-19_3_4,BEL,600,Dirt,GD ,CLM,5,0,68.4725747377932,72.6683699092461,66.1032258841703,55.395362380079746,4.0,6.0,6.0,5.0
BEL_2019-06-19_3_5,BEL,600,Dirt,GD ,CLM,7,0,65.7380119784459,72.47961249212487,64.88414015845527,51.87143540790269,8.0,8.0,8.0,8.0
BEL_2019-06-19_3_6,BEL,600,Dirt,GD ,CLM,1,1,68.648041377113,74.15083900182472,67.49037953441473,60.348921722115584,3.0,3.0,2.0,2.0
BEL_2019-06-19_3_7,BEL,600,Dirt,GD ,CLM,3,0,68.72396413859587,74.54280936847495,67.58964386921066,57.39023599798479,5.0,2.0,1.0,3.0
BEL_2019-06-19_4_1,BEL,800,Dirt,GD ,MCL,3,0,67.32527285651814,69.82371425962378,65.1274923273988,53.004485861107554,2.0,2.0,2.0,2.0
BEL_2019-06-19_4_2,BEL,800,Dirt,GD ,MCL,6,0,66.92784266142266,69.87248484324047,62.26140949738209,37.79916464262445,4.0,3.0,3.0,6.0
BEL_2019-06-19_4_4,BEL,800,Dirt,GD ,MCL,2,0,64.88226206129067,71.28533517923509,64.76218944034795,50.07188770293749,6.0,5.0,4.0,3.0
BEL_2019-06-19_4_5,BEL,800,Dirt,GD ,MCL,5,0,65.18249151424449,69.83794696586784,63.042994898397346,42.492843968357775,5.0,6.0,6.0,5.0
BEL_2019-06-19_4_6,BEL,800,Dirt,GD ,MCL,4,0,66.79079210319492,68.58282929379236,63.22679661597302,52.48708566923182,3.0,4.0,5.0,4.0
BEL_2019-06-19_4_7,BEL,800,Dirt,GD ,MCL,1,1,67.89505812291675,69.64912134245631,65.31700515986257,54.88381393505986,1.0,1.0,1.0,1.0
BEL_2019-06-19_5_2,BEL,600,Dirt,GD ,MCL,1,1,67.46431712078207,72.88177098637185,68.28587846551595,60.854136636297866,3.0,3.0,1.0,1.0
BEL_2019-06-19_5_5,BEL,600,Dirt,GD ,MCL,3,0,66.70122571889658,72.23647738637455,67.9361129998797,61.30778188324994,4.0,4.0,4.0,2.5
BEL_2019-06-19_5_7,BEL,600,Dirt,GD ,MCL,4,0,65.56277267522933,71.43355275113771,67.48937803770716,61.46842895880938,5.0,5.0,5.0,4.0
BEL_2019-06-19_5_8,BEL,600,Dirt,GD ,MCL,2,0,68.84230263349568,71.72079112014585,66.90742063063125,60.88511587193512,1.0,1.0,2.0,2.0
BEL_2019-06-19_5_9,BEL,600,Dirt,GD ,MCL,5,0,68.41141996579523,72.01160864694886,65.45204801108534,59.171878020959305,2.0,2.0,3.0,5.0
BEL_2019-06-19_6_1,BEL,600,Dirt,GD ,STR,2,0,69.95423429452988,74.24956330653714,70.84782745577448,61.479313675910994,2.0,2.0,3.0,2.0
BEL_2019-06-19_6_3,BEL,600,Dirt,GD ,STR,1,1,67.94662696600945,75.59631709991474,72.36915672253282,63.351520861329774,4.0,4.0,4.0,1.0
BEL_2019-06-19_6_4,BEL,600,Dirt,GD ,STR,3,0,69.24798253848452,74.87291508978751,71.00641715276006,61.900681204378195,3.0,3.0,2.0,3.0
BEL_2019-06-19_6_5,BEL,600,Dirt,GD ,STR,4,0,70.91916864052128,73.86198381929974,69.58195601307654,58.85497337395138,1.0,1.0,1.0,4.0
BEL_2019-06-19_7_4,BEL,1000,Dirt,GD ,MSW,3,0,63.51583454511168,66.18400759453434,66.41202140105985,58.70181055329917,4.0,5.0,5.0,2.0
BEL_2019-06-19_7_5,BEL,1000,Dirt,GD ,MSW,5,0,63.123660798495834,65.99231971369849,63.43917234096955,56.94964282669601,6.0,6.0,6.0,6.0
BEL_2019-06-19_7_6,BEL,1000,Dirt,GD ,MSW,4,0,63.63345336623774,66.137461366075,65.26934935076532,56.244301537230456,5.0,4.0,4.0,4.0
BEL_2019-06-19_7_7,BEL,1000,Dirt,GD ,MSW,2,0,63.74900787118741,66.31299385564486,66.0527067651697,58.633729401860776,3.0,3.0,3.0,3.0
BEL_2019-06-19_7_8,BEL,1000,Dirt,GD ,MSW,6,0,64.12773921760953,66.38096154215927,65.41010418823511,53.94358648410164,2.0,2.0,2.0,5.0
BEL_2019-06-19_7_9,BEL,1000,Dirt,GD ,MSW,1,1,64.62183075897265,66.17411090184528,67.11920370651494,61.23569785665663,1.0,1.0,1.0,1.0
BEL_2019-06-19_8_1,BEL,850,Dirt,GD ,AOC,6,0,66.45432735887609,71.88200784484204,66.85724728750348,57.531870911460736,6.0,6.0,6.0,6.0
BEL_2019-06-19_8_2,BEL,850,Dirt,GD ,AOC,2,0,66.68874207843152,72.28948801402585,68.52137252458704,60.379064434107384,5.0,5.0,4.0,1.0
BEL_2019-06-19_8_3,BEL,850,Dirt,GD ,AOC,4,0,67.44680463712716,72.83754455946902,67.17509709456084,57.76415595257846,2.0,1.0,2.0,4.0
BEL_2019-06-19_8_4,BEL,850,Dirt,GD ,AOC,1,1,67.16300820647747,72.32140853731929,67.84583348057424,60.981637033372415,1.0,3.5,3.0,3.0
BEL_2019-06-19_8_5,BEL,850,Dirt,GD ,AOC,5,0,67.19733227846966,72.14376694219935,67.06117657317161,57.358689429628775,3.0,4.0,5.0,5.0
