,track_id,race_date,race,program_number,horse_id,finishing_place
8853,BEL,2019-06-28,1,4,601,2
8854,BEL,2019-06-28,1,2,3157,3
8855,BEL,2019-06-28,1,3,622,4
8856,BEL,2019-06-28,1,6,444,5
8857,BEL,2019-06-28,2,5,974,1
8858,BEL,2019-06-28,2,6,854,2
8859,BEL,2019-06-28,2,3,589,3
8860,BEL,2019-06-28,2,2,2011,4
8861,BEL,2019-06-28,2,4,1207,5
8862,BEL,2019-06-28,2,1,3106,6
8863,BEL,2019-06-28,3,4,2252,1
8864,BEL,2019-06-28,3,2,2010,2
8865,BEL,2019-06-28,3,6,2907,3
8866,BEL,2019-06-28,3,1,858,4
8867,BEL,2019-06-28,3,5,3501,5
8868,BEL,2019-06-28,3,9,2148,6
8869,BEL,2019-06-28,3,3,931,7
8870,BEL,2019-06-28,4,3,1527,1
8871,BEL,2019-06-28,4,1,2738,2
8872,BEL,2019-06-28,4,4,3502,3
8873,BEL,2019-06-28,5,2,791,1
8874,BEL,2019-06-28,5,3,818,2
8875,BEL,2019-06-28,5,1,1084,3
8876,BEL,2019-06-28,5,4,1083,4
8877,BEL,2019-06-28,5,5,223,5
8878,BEL,2019-06-28,6,3,1159,1
8879,BEL,2019-06-28,6,6,2888,2
8880,BEL,2019-06-28,6,1,3398,3
8881,BEL,2019-06-28,6,4,1880,4
8882,BEL,2019-06-28,6,5,2963,5
8883,BEL,2019-06-28,6,7,2965,6
8884,BEL,2019-06-28,7,2,3503,1
8885,BEL,2019-06-28,7,3,229,2
8886,BEL,2019-06-28,7,6,3504,3
8887,BEL,2019-06-28,7,8,3089,4
8888,BEL,2019-06-28,7,9,3160,5
8889,BEL,2019-06-28,7,1,2912,6
8890,BEL,2019-06-28,8,7,3117,1
8891,BEL,2019-06-28,8,3,2555,2
8892,BEL,2019-06-28,8,4,3505,3
8893,BEL,2019-06-28,8,5,2872,4
8894,BEL,2019-06-28,8,1,3147,5
8895,BEL,2019-06-28,8,8,1135,6
8896,BEL,2019-06-28,9,5,3182,1
8897,BEL,2019-06-28,9,2,1948,2
8898,BEL,2019-06-28,9,1,2787,3
8899,BEL,2019-06-28,9,8,1208,4
8900,BEL,2019-06-28,9,9,3024,5
8901,BEL,2019-06-28,9,7,3069,6
8902,BEL,2019-06-28,9,6,1210,7
8903,BEL,2019-06-28,9,10,670,8
8904,BEL,2019-06-28,9,4,2926,9
8905,BEL,2019-06-28,9,12,568,10
8906,BEL,2019-06-28,9,3,1467,11
8907,BEL,2019-06-28,9,11,3506,12
8908,BEL,2019-06-29,1,4,2426,1
8909,BEL,2019-06-29,1,5,1152,2
8910,BEL,2019-06-29,1,3,1735,3
8911,BEL,2019-06-29,1,2,1362,4
8912,BEL,2019-06-29,1,1,2049,5
8913,BEL,2019-06-29,2,4,2082,1
8914,BEL,2019-06-29,2,2,1639,2
8915,BEL,2019-06-29,2,6,1311,3
8916,BEL,2019-06-29,2,1,1747,4
8917,BEL,2019-06-29,2,7,1638,5
8918,BEL,2019-06-29,3,1,1551,1
8919,BEL,2019-06-29,3,2,1683,2
8920,BEL,2019-06-29,3,3,1517,3
8921,BEL,2019-06-29,3,6,886,4
8922,BEL,2019-06-29,3,8,2013,5
8923,BEL,2019-06-29,3,4,1182,6
8924,BEL,2019-06-29,3,5,990,7
8925,BEL,2019-06-29,4,6,647,1
8926,BEL,2019-06-29,4,3,3507,2
8927,BEL,2019-06-29,4,1,916,3
8928,BEL,2019-06-29,4,2,3369,4
8929,BEL,2019-06-29,4,4,1165,5
8930,BEL,2019-06-29,4,5,1077,6
8931,BEL,2019-06-29,4,7,1797,7
8932,BEL,2019-06-29,5,5,1337,1
8933,BEL,2019-06-29,5,7,3508,2
8934,BEL,2019-06-29,5,2,2482,3
8935,BEL,2019-06-29,5,4,188,4
8936,BEL,2019-06-29,5,6,3509,5
8937,BEL,2019-06-29,5,8,1334,6
8938,BEL,2019-06-29,5,1,1115,7
8939,BEL,2019-06-29,5,3,3510,8
8940,BEL,2019-06-29,6,5,2558,1
8941,BEL,2019-06-29,6,1,2405,2
8942,BEL,2019-06-29,6,2,2851,3
8943,BEL,2019-06-29,6,7,2050,4
8944,BEL,2019-06-29,6,6,3511,5
8945,BEL,2019-06-29,6,3,3029,6
8946,BEL,2019-06-29,7,3,3512,1
8947,BEL,2019-06-29,7,1,2900,2
8948,BEL,2019-06-29,7,4,3299,3
8949,BEL,2019-06-29,7,5,2508,4
8950,BEL,2019-06-29,7,2,3005,5
8951,BEL,2019-06-29,8,1,3185,1
8952,BEL,2019-06-29,8,2,2517,2
8953,BEL,2019-06-29,8,4,1664,3
8954,BEL,2019-06-29,8,5,2951,4
8955,BEL,2019-06-29,8,3,2869,5
8956,BEL,2019-06-29,8,6,3513,6
8957,BEL,2019-06-29,9,6,2409,1
8958,BEL,2019-06-29,9,1,1015,2
8959,BEL,2019-06-29,9,7,1227,3
8960,BEL,2019-06-29,9,2,308,4
8961,BEL,2019-06-29,9,3,1444,5
8962,BEL,2019-06-29,9,8,3514,6
8963,BEL,2019-06-29,9,4,2232,7
8964,BEL,2019-06-30,1,1,2331,1
8965,BEL,2019-06-30,1,2,3161,2
8966,BEL,2019-06-30,1,3,1761,3
8967,BEL,2019-06-30,1,1A,3515,4
8968,BEL,2019-06-30,1,4,1428,5
8969,BEL,2019-06-30,2,5,2071,1
8970,BEL,2019-06-30,2,2,2390,2
8971,BEL,2019-06-30,2,7,2226,3
8972,BEL,2019-06-30,2,1,3516,4
8973,BEL,2019-06-30,2,4,2916,5
8974,BEL,2019-06-30,2,3,3086,6
8975,BEL,2019-06-30,2,6,600,7
8976,BEL,2019-06-30,3,2,1544,1
8977,BEL,2019-06-30,3,4,525,2
8978,BEL,2019-06-30,3,5,331,3
8979,BEL,2019-06-30,3,1,792,4
8980,BEL,2019-06-30,3,6,447,5
8981,BEL,2019-06-30,3,3,2930,6
8982,BEL,2019-06-30,4,8,3517,1
8983,BEL,2019-06-30,4,5,3099,2
8984,BEL,2019-06-30,4,6,3518,3
8985,BEL,2019-06-30,4,2,3128,4
8986,BEL,2019-06-30,4,3,1841,5
8987,BEL,2019-06-30,4,7,1576,6
8988,BEL,2019-06-30,4,9,3519,7
8989,BEL,2019-06-30,5,2,978,1
8990,BEL,2019-06-30,5,6,3360,2
8991,BEL,2019-06-30,5,7,1524,3
8992,BEL,2019-06-30,5,8,746,4
8993,BEL,2019-06-30,5,3,402,5
8994,BEL,2019-06-30,5,1,382,6
8995,BEL,2019-06-30,5,5,980,7
8996,BEL,2019-06-30,5,4,3420,8
8997,BEL,2019-06-30,6,2,3520,1
8998,BEL,2019-06-30,6,1,2250,2
8999,BEL,2019-06-30,6,5,3521,3
9000,BEL,2019-06-30,6,7,2914,4
9001,BEL,2019-06-30,6,4,2020,5
9002,BEL,2019-06-30,6,6,976,6
9003,BEL,2019-06-30,6,9,558,7
9004,BEL,2019-06-30,6,8,1206,8
9005,BEL,2019-06-30,7,1,681,1
9006,BEL,2019-06-30,7,4,1257,2
9007,BEL,2019-06-30,7,3,1330,3
9008,BEL,2019-06-30,7,5,986,4
9009,BEL,2019-06-30,7,6,1941,5
9010,BEL,2019-06-30,8,3,3116,1
9011,BEL,2019-06-30,8,7,1746,2
9012,BEL,2019-06-30,8,8,1858,3
9013,BEL,2019-06-30,8,4,3458,4
9014,BEL,2019-06-30,8,2,1485,5
9015,BEL,2019-07-03,1,5,206,1
9016,BEL,2019-07-03,1,6,758,2
9017,BEL,2019-07-03,1,1A,208,3
9018,BEL,2019-07-03,1,3,551,4
9019,BEL,2019-07-03,1,4,571,5
9020,BEL,2019-07-03,2,2,922,1
9021,BEL,2019-07-03,2,1,41,2
9022,BEL,2019-07-03,2,4,591,3
9023,BEL,2019-07-03,2,1A,749,4
9024,BEL,2019-07-03,2,5,860,5
9025,BEL,2019-07-03,2,3,1437,6
9026,BEL,2019-07-03,3,4,3223,1
9027,BEL,2019-07-03,3,2,2771,2
9028,BEL,2019-07-03,3,7,3288,3
9029,BEL,2019-07-03,3,5,3522,4
9030,BEL,2019-07-03,3,1,3290,5
9031,BEL,2019-07-03,3,3,3523,6
9032,BEL,2019-07-03,3,6,543,7
9033,BEL,2019-07-03,4,1,2131,1
9034,BEL,2019-07-03,4,2,504,2
9035,BEL,2019-07-03,4,8,2139,3
9036,BEL,2019-07-03,4,6,3524,4
9037,BEL,2019-07-03,4,7,2133,5
9038,BEL,2019-07-03,4,5,3525,6
9039,BEL,2019-07-03,4,4,3526,7
9040,BEL,2019-07-03,4,9,1090,8
9041,BEL,2019-07-03,5,3,3527,1
9042,BEL,2019-07-03,5,4,3528,2
9043,BEL,2019-07-03,5,5,2903,3
9044,BEL,2019-07-03,5,1,3529,4
9045,BEL,2019-07-03,5,6,3530,5
9046,BEL,2019-07-03,5,9,3531,6
9047,BEL,2019-07-03,5,2,3364,7
9048,BEL,2019-07-03,5,7,3532,8
9049,BEL,2019-07-03,5,8,3533,9
9050,BEL,2019-07-03,6,5,849,1
9051,BEL,2019-07-03,6,6,1066,2
9052,BEL,2019-07-03,6,4,2017,3
9053,BEL,2019-07-03,6,3,566,4
9054,BEL,2019-07-03,6,1,3534,5
9055,BEL,2019-07-03,6,2,349,6
9056,BEL,2019-07-03,7,6,3535,1
9057,BEL,2019-07-03,7,3,2440,2
9058,BEL,2019-07-03,7,5,2878,3
9059,BEL,2019-07-03,7,2,3536,4
9060,BEL,2019-07-03,7,4,1341,5
9061,BEL,2019-07-03,7,7,1405,6
9062,BEL,2019-07-03,8,4,3066,1
9063,BEL,2019-07-03,8,1,238,2
9064,BEL,2019-07-03,8,7,300,3
9065,BEL,2019-07-03,8,5,3537,4
9066,BEL,2019-07-03,8,3,1862,5
9067,BEL,2019-07-03,8,2,172,6
9068,BEL,2019-07-03,8,6,2570,7
9069,BEL,2019-07-03,8,8,397,8
9070,BEL,2019-07-04,1,4,3149,1
9071,BEL,2019-07-04,1,6,3538,2
9072,BEL,2019-07-04,1,3,1222,3
9073,BEL,2019-07-04,1,1,3109,4
9074,BEL,2019-07-04,1,2,2573,5
9075,BEL,2019-07-04,1,5,868,6
9076,BEL,2019-07-04,2,1,3539,1
9077,BEL,2019-07-04,2,4,2370,2
9078,BEL,2019-07-04,2,5,3079,3
9079,BEL,2019-07-04,2,3,1695,4
9080,BEL,2019-07-04,2,2,3540,5
9081,BEL,2019-07-04,2,7,2964,6
9082,BEL,2019-07-04,3,3,677,1
9083,BEL,2019-07-04,3,4,352,2
9084,BEL,2019-07-04,3,1,533,3
9085,BEL,2019-07-04,3,2,688,4
9086,BEL,2019-07-04,4,5,3065,1
9087,BEL,2019-07-04,4,1,3044,2
9088,BEL,2019-07-04,4,6,1101,3
9089,BEL,2019-07-04,4,3,1404,4
9090,BEL,2019-07-04,4,7,3541,5
9091,BEL,2019-07-04,5,4,3542,1
9092,BEL,2019-07-04,5,6,3543,2
9093,BEL,2019-07-04,5,3,2551,3
9094,BEL,2019-07-04,5,1,3544,4
9095,BEL,2019-07-04,5,5,1923,5
9096,BEL,2019-07-04,6,8,3210,1
9097,BEL,2019-07-04,6,1,2355,2
9098,BEL,2019-07-04,6,5,508,3
9099,BEL,2019-07-04,6,2,1103,4
9100,BEL,2019-07-04,6,10,1792,5
9101,BEL,2019-07-04,6,3,3155,6
9102,BEL,2019-07-04,6,6,1104,7
9103,BEL,2019-07-04,6,9,3545,8
9104,BEL,2019-07-04,6,7,509,9
9105,BEL,2019-07-04,7,6,413,1
9106,BEL,2019-07-04,7,1,1416,2
9107,BEL,2019-07-04,7,8,887,3
9108,BEL,2019-07-04,7,3,3546,4
9109,BEL,2019-07-04,7,7,3055,5
9110,BEL,2019-07-04,7,10,1473,6
9111,BEL,2019-07-04,7,4,1863,7
9112,BEL,2019-07-04,7,5,3165,8
9113,BEL,2019-07-04,7,9,3356,9
9114,BEL,2019-07-04,8,7,3547,1
9115,BEL,2019-07-04,8,6,3145,2
9116,BEL,2019-07-04,8,5,3548,3
9117,BEL,2019-07-04,8,8,1564,4
9118,BEL,2019-07-04,8,4,3142,5
9119,BEL,2019-07-04,8,1,69,6
9120,BEL,2019-07-04,8,3,3146,7
9121,BEL,2019-07-04,8,9,3549,8
9122,BEL,2019-07-04,9,2,599,1
9123,BEL,2019-07-04,9,5,1038,2
9124,BEL,2019-07-04,9,4,3351,3
9125,BEL,2019-07-04,9,7,315,4
9126,BEL,2019-07-04,9,6,14,5
9127,BEL,2019-07-04,9,8,17,6
9128,BEL,2019-07-04,9,3,3550,7
9129,BEL,2019-07-04,9,1,2045,8
9130,BEL,2019-07-05,1,5,3551,1
9131,BEL,2019-07-05,1,1,2214,2
9132,BEL,2019-07-05,1,2,2100,3
9133,BEL,2019-07-05,1,3,3552,4
9134,BEL,2019-07-05,1,7,3123,5
9135,BEL,2019-07-05,2,2,2893,1
9136,BEL,2019-07-05,2,4,2892,2
9137,BEL,2019-07-05,2,9,1772,3
9138,BEL,2019-07-05,2,6,164,4
9139,BEL,2019-07-05,2,5,2137,5
9140,BEL,2019-07-05,2,3,1417,6
9141,BEL,2019-07-05,3,4,1019,1
9142,BEL,2019-07-05,3,5,344,2
9143,BEL,2019-07-05,3,1,1231,3
9144,BEL,2019-07-05,3,3,454,4
9145,BEL,2019-07-05,4,1,1947,1
9146,BEL,2019-07-05,4,4,1658,2
9147,BEL,2019-07-05,4,6,3198,3
9148,BEL,2019-07-05,4,5,184,4
9149,BEL,2019-07-05,4,7,982,5
9150,BEL,2019-07-05,4,2,3553,6
9151,BEL,2019-07-05,4,9,2981,7
9152,BEL,2019-07-05,4,8,879,8
9153,BEL,2019-07-05,5,1,1105,1
9154,BEL,2019-07-05,5,6,55,2
9155,BEL,2019-07-05,5,3,370,3
9156,BEL,2019-07-05,5,2,1251,4
9157,BEL,2019-07-05,5,4,297,5
9158,BEL,2019-07-05,6,7,1345,1
9159,BEL,2019-07-05,6,3,2541,2
9160,BEL,2019-07-05,6,5,1768,3
9161,BEL,2019-07-05,6,8,3554,4
9162,BEL,2019-07-05,6,9,3241,5
9163,BEL,2019-07-05,6,1,1982,6
9164,BEL,2019-07-05,6,10,3038,7
9165,BEL,2019-07-05,6,6,1296,8
9166,BEL,2019-07-05,6,4,3555,9
9167,BEL,2019-07-05,6,2,3242,10
9168,BEL,2019-07-05,7,4,2932,1
9169,BEL,2019-07-05,7,2,1719,2
9170,BEL,2019-07-05,7,10,3081,3
9171,BEL,2019-07-05,7,5,1717,4
9172,BEL,2019-07-05,7,12,1723,5
9173,BEL,2019-07-05,7,7,578,6
9174,BEL,2019-07-05,8,1,3556,1
9175,BEL,2019-07-05,8,2,3315,2
9176,BEL,2019-07-05,8,3,3557,3
9177,BEL,2019-07-05,8,4,3558,4
9178,BEL,2019-07-05,8,5,3070,5
9179,BEL,2019-07-05,9,5,3219,1
9180,BEL,2019-07-05,9,8,137,2
9181,BEL,2019-07-05,9,14,112,3
9182,BEL,2019-07-05,9,1,2044,4
9183,BEL,2019-07-05,9,10,1305,5
9184,BEL,2019-07-05,9,13,2246,6
9185,BEL,2019-07-05,9,3,3559,7
9186,BEL,2019-07-05,9,12,3097,8
9187,BEL,2019-07-05,9,4,605,9
9188,BEL,2019-07-05,9,11,3265,10
9189,BEL,2019-07-05,9,7,3560,11
9190,BEL,2019-07-05,9,6,130,12
9191,BEL,2019-07-06,1,2,655,1
9192,BEL,2019-07-06,1,4,1107,2
9193,BEL,2019-07-06,1,6,83,3
9194,BEL,2019-07-06,1,5,3422,4
9195,BEL,2019-07-06,1,1,1572,5
9196,BEL,2019-07-06,1,7,1195,6
9197,BEL,2019-07-06,1,3,15,7
9198,BEL,2019-07-06,2,9,2188,1
9199,BEL,2019-07-06,2,2,198,2
9200,BEL,2019-07-06,2,4,1466,3
9201,BEL,2019-07-06,2,10,234,4
9202,BEL,2019-07-06,2,7,1271,5
9203,BEL,2019-07-06,2,11,3561,6
9204,BEL,2019-07-06,2,8,964,7
9205,BEL,2019-07-06,2,3,1183,8
9206,BEL,2019-07-06,2,12,3562,9
9207,BEL,2019-07-06,2,5,2466,10
9208,BEL,2019-07-06,2,1,3468,11
9209,BEL,2019-07-06,2,6,1268,12
9210,BEL,2019-07-06,3,1,2735,1
9211,BEL,2019-07-06,3,4,1618,2
9212,BEL,2019-07-06,3,6,1108,3
9213,BEL,2019-07-06,3,5,1616,4
9214,BEL,2019-07-06,3,2,3436,5
9215,BEL,2019-07-06,3,3,3563,6
9216,BEL,2019-07-06,4,8,1570,1
9217,BEL,2019-07-06,4,5,1201,2
9218,BEL,2019-07-06,4,6,217,3
9219,BEL,2019-07-06,4,4,890,4
9220,BEL,2019-07-06,4,1,466,5
9221,BEL,2019-07-06,4,7,947,6
9222,BEL,2019-07-06,4,2,2360,7
9223,BEL,2019-07-06,4,3,1285,8
9224,BEL,2019-07-06,5,6,1902,1
9225,BEL,2019-07-06,5,4,3564,2
9226,BEL,2019-07-06,5,7,2480,3
9227,BEL,2019-07-06,5,3,3565,4
9228,BEL,2019-07-06,5,8,3127,5
9229,BEL,2019-07-06,5,10,3566,6
9230,BEL,2019-07-06,5,5,3567,7
9231,BEL,2019-07-06,5,1,2032,8
9232,BEL,2019-07-06,5,9,2187,9
9233,BEL,2019-07-06,5,2,3568,10
9234,BEL,2019-07-06,6,3,3569,1
9235,BEL,2019-07-06,6,5,1326,2
9236,BEL,2019-07-06,6,2,3243,3
9237,BEL,2019-07-06,6,1,3570,4
9238,BEL,2019-07-06,6,6,705,5
9239,BEL,2019-07-06,6,4,3571,6
9240,BEL,2019-07-06,7,4,3572,1
9241,BEL,2019-07-06,7,6,3573,2
9242,BEL,2019-07-06,7,9,3229,3
9243,BEL,2019-07-06,7,7,3574,4
9244,BEL,2019-07-06,7,8,3110,5
9245,BEL,2019-07-06,7,5,3203,6
9246,BEL,2019-07-06,7,3,3575,7
9247,BEL,2019-07-06,7,1,3576,8
9248,BEL,2019-07-06,7,2,3230,9
9249,BEL,2019-07-06,8,9,3326,1
9250,BEL,2019-07-06,8,3,3577,2
9251,BEL,2019-07-06,8,5,3014,3
9252,BEL,2019-07-06,8,4,1021,4
9253,BEL,2019-07-06,8,6,157,5
9254,BEL,2019-07-06,8,7,1134,6
9255,BEL,2019-07-06,8,2,3578,7
9256,BEL,2019-07-06,9,6,3214,1
9257,BEL,2019-07-06,9,8,3213,2
9258,BEL,2019-07-06,9,14,3579,3
9259,BEL,2019-07-06,9,13,3580,4
9260,BEL,2019-07-06,9,3,3212,5
9261,BEL,2019-07-06,9,5,3581,6
9262,BEL,2019-07-06,9,2,1464,7
9263,BEL,2019-07-06,9,9,3582,8
9264,BEL,2019-07-06,9,1,3583,9
9265,BEL,2019-07-06,9,4,3584,10
9266,BEL,2019-07-06,9,10,3334,11
9267,BEL,2019-07-06,9,11,3585,12
9268,BEL,2019-07-06,9,7,3333,13
9269,BEL,2019-07-06,9,12,3211,14
9270,BEL,2019-07-06,10,2,141,1
9271,BEL,2019-07-06,10,1,3586,2
9272,BEL,2019-07-06,10,11,3327,3
9273,BEL,2019-07-06,10,9,2947,4
9274,BEL,2019-07-06,10,10,3587,5
9275,BEL,2019-07-06,10,8,3588,6
9276,BEL,2019-07-06,10,4,2973,7
9277,BEL,2019-07-06,10,3,2974,8
9278,BEL,2019-07-06,10,5,3589,9
9279,BEL,2019-07-06,10,7,3590,10
9280,BEL,2019-07-06,10,6,3591,11
9281,BEL,2019-07-06,11,11,2481,1
9282,BEL,2019-07-06,11,6,3375,2
9283,BEL,2019-07-06,11,8,1350,3
9284,BEL,2019-07-06,11,2,3592,4
9285,BEL,2019-07-06,11,3,1766,5
9286,BEL,2019-07-06,11,12,3037,6
9287,BEL,2019-07-06,11,1,3593,7
9288,BEL,2019-07-06,11,5,3594,8
9289,BEL,2019-07-06,11,10,1383,9
9290,BEL,2019-07-06,11,9,3595,10
9291,BEL,2019-07-07,1,4,1474,1
9292,BEL,2019-07-07,1,7,202,2
9293,BEL,2019-07-07,1,1,993,3
9294,BEL,2019-07-07,1,6,236,4
9295,BEL,2019-07-07,1,3,532,5
9296,BEL,2019-07-07,1,2,3429,6
9297,BEL,2019-07-07,1,5,1560,7
9298,BEL,2019-07-07,2,3,3596,1
9299,BEL,2019-07-07,2,1A,473,2
9300,BEL,2019-07-07,2,1,1497,3
9301,BEL,2019-07-07,2,8,368,4
9302,BEL,2019-07-07,2,5,3054,5
9303,BEL,2019-07-07,2,2,767,6
9304,BEL,2019-07-07,2,7,2907,7
9305,BEL,2019-07-07,3,1,2794,1
9306,BEL,2019-07-07,3,4,2189,2
9307,BEL,2019-07-07,3,2,2456,3
9308,BEL,2019-07-07,3,3,745,4
9309,BEL,2019-07-07,3,7,2846,5
9310,BEL,2019-07-07,3,6,402,6
9311,BEL,2019-07-07,4,3,1149,1
9312,BEL,2019-07-07,4,4,45,2
9313,BEL,2019-07-07,4,6,206,3
9314,BEL,2019-07-07,4,7,1436,4
9315,BEL,2019-07-07,4,2,516,5
9316,BEL,2019-07-07,4,5,1244,6
9317,BEL,2019-07-07,5,4,1293,1
9318,BEL,2019-07-07,5,8,733,2
9319,BEL,2019-07-07,5,1,3087,3
9320,BEL,2019-07-07,5,9,2306,4
9321,BEL,2019-07-07,5,3,2729,5
9322,BEL,2019-07-07,5,2,2820,6
9323,BEL,2019-07-07,5,5,1295,7
9324,BEL,2019-07-07,5,10,3088,8
9325,BEL,2019-07-07,5,7,3492,9
9326,BEL,2019-07-07,6,4,2024,1
9327,BEL,2019-07-07,6,7,1381,2
9328,BEL,2019-07-07,6,1,1207,3
9329,BEL,2019-07-07,6,1A,2296,4
9330,BEL,2019-07-07,6,9,3508,5
9331,BEL,2019-07-07,6,2,543,6
9332,BEL,2019-07-07,6,3,2778,7
9333,BEL,2019-07-07,7,9,1636,1
9334,BEL,2019-07-07,7,4,1635,2
9335,BEL,2019-07-07,7,2,1563,3
9336,BEL,2019-07-07,7,1,1498,4
9337,BEL,2019-07-07,7,7,1310,5
9338,BEL,2019-07-07,7,3,1421,6
9339,BEL,2019-07-07,7,5,3597,7
9340,BEL,2019-07-07,7,8,1496,8
9341,BEL,2019-07-07,8,2,2948,1
9342,BEL,2019-07-07,8,3,1561,2
9343,BEL,2019-07-07,8,1,3598,3
9344,BEL,2019-07-07,8,6,682,4
9345,BEL,2019-07-07,8,4,1340,5
9346,BEL,2019-07-07,9,6,3599,1
9347,BEL,2019-07-07,9,5,1601,2
9348,BEL,2019-07-07,9,1,3234,3
9349,BEL,2019-07-07,9,9,3600,4
9350,BEL,2019-07-07,9,7,970,5
9351,BEL,2019-07-07,9,4,3601,6
9352,BEL,2019-07-07,9,8,3236,7
9353,BEL,2019-07-07,9,2,1742,8
9354,BEL,2019-09-06,1,2,184,1
9355,BEL,2019-09-06,1,5,864,2
9356,BEL,2019-09-06,1,8,2259,3
9357,BEL,2019-09-06,1,1,564,4
9358,BEL,2019-09-06,1,6,1264,5
9359,BEL,2019-09-06,1,4,3602,6
9360,BEL,2019-09-06,2,2,3603,1
9361,BEL,2019-09-06,2,13,3604,2
9362,BEL,2019-09-06,2,9,3605,3
9363,BEL,2019-09-06,2,12,3455,4
9364,BEL,2019-09-06,2,6,3606,5
9365,BEL,2019-09-06,2,3,2213,6
9366,BEL,2019-09-06,2,11,1957,7
9367,BEL,2019-09-06,2,7,2527,8
9368,BEL,2019-09-06,2,8,2353,9
9369,BEL,2019-09-06,2,4,2498,10
9370,BEL,2019-09-06,3,6,320,1
9371,BEL,2019-09-06,3,3,505,2
9372,BEL,2019-09-06,3,4,1771,3
9373,BEL,2019-09-06,3,8,551,4
9374,BEL,2019-09-06,3,2,45,5
9375,BEL,2019-09-06,3,7,833,6
9376,BEL,2019-09-06,3,5,516,7
9377,BEL,2019-09-06,3,1,28,8
9378,BEL,2019-09-06,4,9,3607,1
9379,BEL,2019-09-06,4,2,3127,2
9380,BEL,2019-09-06,4,4,1903,3
9381,BEL,2019-09-06,4,10,3608,4
9382,BEL,2019-09-06,4,8,3609,5
9383,BEL,2019-09-06,4,5,1784,6
9384,BEL,2019-09-06,4,3,3126,7
9385,BEL,2019-09-06,4,6,3610,8
9386,BEL,2019-09-06,5,14,2000,1
9387,BEL,2019-09-06,5,4,1537,2
9388,BEL,2019-09-06,5,10,2627,3
9389,BEL,2019-09-06,5,5,1055,4
9390,BEL,2019-09-06,5,2,2056,5
9391,BEL,2019-09-06,5,8,3216,6
9392,BEL,2019-09-06,6,2,2519,1
9393,BEL,2019-09-06,6,4,3235,2
9394,BEL,2019-09-06,6,3,3234,3
9395,BEL,2019-09-06,6,6,3191,4
9396,BEL,2019-09-06,6,1,1792,5
9397,BEL,2019-09-06,6,5,3010,6
9398,BEL,2019-09-06,7,7,3611,1
9399,BEL,2019-09-06,7,3,3133,2
9400,BEL,2019-09-06,7,9,2646,3
9401,BEL,2019-09-06,7,1,3612,4
9402,BEL,2019-09-06,7,4,3613,5
9403,BEL,2019-09-06,7,8,1472,6
9404,BEL,2019-09-06,7,5,3614,7
9405,BEL,2019-09-06,7,6,3615,8
9406,BEL,2019-09-06,8,1,3616,1
9407,BEL,2019-09-06,8,6,2805,2
9408,BEL,2019-09-06,8,11,2804,3
9409,BEL,2019-09-06,8,7,2120,4
9410,BEL,2019-09-06,8,4,2494,5
9411,BEL,2019-09-07,1,2,1201,1
9412,BEL,2019-09-07,1,6,828,2
9413,BEL,2019-09-07,1,1,2435,3
9414,BEL,2019-09-07,1,3,2735,4
9415,BEL,2019-09-07,1,7,652,5
9416,BEL,2019-09-07,1,4,1099,6
9417,BEL,2019-09-07,2,5,2226,1
9418,BEL,2019-09-07,2,9,784,2
9419,BEL,2019-09-07,2,8,2274,3
9420,BEL,2019-09-07,2,2,1933,4
9421,BEL,2019-09-07,2,3,777,5
9422,BEL,2019-09-07,2,7,761,6
9423,BEL,2019-09-07,2,10,1402,7
9424,BEL,2019-09-07,2,1,2633,8
9425,BEL,2019-09-07,2,6,3617,9
9426,BEL,2019-09-07,2,4,3382,10
9427,BEL,2019-09-07,3,2,1105,1
9428,BEL,2019-09-07,3,4,686,2
9429,BEL,2019-09-07,3,6,586,3
9430,BEL,2019-09-07,3,1,1998,4
9431,BEL,2019-09-07,3,3,3618,5
9432,BEL,2019-09-07,3,5,818,6
9433,BEL,2019-09-07,4,5,3619,1
9434,BEL,2019-09-07,4,6,188,2
9435,BEL,2019-09-07,4,4,3030,3
9436,BEL,2019-09-07,4,3,2727,4
9437,BEL,2019-09-07,4,1,3392,5
9438,BEL,2019-09-07,4,2,2296,6
9439,BEL,2019-09-07,4,7,3490,7
9440,BEL,2019-09-07,4,8,543,8
9441,BEL,2019-09-07,5,7,2678,1
9442,BEL,2019-09-07,5,1,2180,2
9443,BEL,2019-09-07,5,3,3620,3
9444,BEL,2019-09-07,5,6,3621,4
9445,BEL,2019-09-07,5,4,3622,5
9446,BEL,2019-09-07,5,5,2034,6
9447,BEL,2019-09-07,5,2,3623,7
9448,BEL,2019-09-07,6,5,2131,1
9449,BEL,2019-09-07,6,3,3624,2
9450,BEL,2019-09-07,6,4,2334,3
9451,BEL,2019-09-07,6,1,2227,4
9452,BEL,2019-09-07,6,6,3625,5
9453,BEL,2019-09-07,6,7,1760,6
9454,BEL,2019-09-07,6,2,810,7
9455,BEL,2019-09-07,7,4,2522,1
9456,BEL,2019-09-07,7,9,3520,2
9457,BEL,2019-09-07,7,5,1562,3
9458,BEL,2019-09-07,7,6,1058,4
9459,BEL,2019-09-07,7,1,1636,5
9460,BEL,2019-09-07,7,2,3054,6
9461,BEL,2019-09-07,7,7,68,7
9462,BEL,2019-09-07,7,8,1354,8
9463,BEL,2019-09-07,8,7,2973,1
9464,BEL,2019-09-07,8,1,3341,2
9465,BEL,2019-09-07,8,4,2947,3
